Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,Output Value
exploratory_ester_ultraHTE,1536,25,20h,1536,W,28,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,"3,5-diCl",FB(F)F.ClC1=CC(Cl)=CC([N+]#N)=C1.[F-],0.15,W28,O=C(Oc1cc(Cl)cc(Cl)c1)C1Cc2ccccc2N1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.815478969
exploratory_ester_ultraHTE,1536,25,20h,1536,W,29,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,"3,5-diCl",FB(F)F.ClC1=CC(Cl)=CC([N+]#N)=C1.[F-],0.15,W29,O=C(Cc1csc2ccc(Cl)cc12)Oc1cc(Cl)cc(Cl)c1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.019316927
exploratory_ester_ultraHTE,1536,25,20h,1536,W,30,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,"3,5-diCl",FB(F)F.ClC1=CC(Cl)=CC([N+]#N)=C1.[F-],0.15,W30,O=C(Cc1ccc(Br)cn1)Oc1cc(Cl)cc(Cl)c1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,27.66350769
exploratory_ester_ultraHTE,1536,25,20h,1536,W,31,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W31,COc1ncnc(NS(=O)(=O)c2ccc(O(C(=O)Nc3cccc(C(=O)O)c3)C(C)(C)C)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.348873274
exploratory_ester_ultraHTE,1536,25,20h,1536,W,32,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W32,COc1ncnc(NS(=O)(=O)c2ccc(O(CC3c4ccccc4-c4ccccc43)C(=O)NC(CCC(N)=O)C(=O)O)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.024277312
exploratory_ester_ultraHTE,1536,25,20h,1536,W,33,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W33,COc1ncnc(NS(=O)(=O)c2ccc(O(Cc3ccccc3)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)O)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.93377119
exploratory_ester_ultraHTE,1536,25,20h,1536,W,34,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W34,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)C3Cc4ccccc4N3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.508423084
exploratory_ester_ultraHTE,1536,25,20h,1536,W,35,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W35,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)Cc3csc4ccc(Cl)cc34)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.173274052
exploratory_ester_ultraHTE,1536,25,20h,1536,W,36,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,sulfadoxin,COC1=NC=NC(NS(=O)(C2=CC=C(C=C2)[N+]#N)=O)=C1OC.FB(F)F.[F-],0.15,W36,COc1ncnc(NS(=O)(=O)c2ccc(OC(=O)Cc3ccc(Br)cn3)cc2)c1OC,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,37,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W37,Cc1cc(Cl)ccc1O(C(=O)Nc1cccc(C(=O)O)c1)C(C)(C)C,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,38,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W38,Cc1cc(Cl)ccc1O(CC1c2ccccc2-c2ccccc21)C(=O)NC(CCC(N)=O)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,1.492816127
exploratory_ester_ultraHTE,1536,25,20h,1536,W,39,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W39,Cc1cc(Cl)ccc1O(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,40,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W40,Cc1cc(Cl)ccc1OC(=O)C1Cc2ccccc2N1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,41,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W41,Cc1cc(Cl)ccc1OC(=O)Cc1csc2ccc(Cl)cc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,42,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,Fast Red TR,ClC1=CC=C(C(C)=C1)[N+]#N.FB(F)F.[F-],0.15,W42,Cc1cc(Cl)ccc1OC(=O)Cc1ccc(Br)cn1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,43,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W43,COc1ccc(Cl)cc1O(C(=O)Nc1cccc(C(=O)O)c1)C(C)(C)C,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.590200511
exploratory_ester_ultraHTE,1536,25,20h,1536,W,44,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W44,COc1ccc(Cl)cc1O(CC1c2ccccc2-c2ccccc21)C(=O)NC(CCC(N)=O)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,45,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W45,COc1ccc(Cl)cc1O(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.017719865
exploratory_ester_ultraHTE,1536,25,20h,1536,W,46,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W46,COc1ccc(Cl)cc1OC(=O)C1Cc2ccccc2N1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,47,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W47,COc1ccc(Cl)cc1OC(=O)Cc1csc2ccc(Cl)cc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,W,48,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,Fast Red RC,COC1=C([N+]#N)C=C(Cl)C=C1.FB(F)F.[F-],0.15,W48,COc1ccc(Cl)cc1OC(=O)Cc1ccc(Br)cn1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.015121007
exploratory_ester_ultraHTE,1536,25,20h,1536,X,1,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X1,Cc1ccc(O(C(=O)Nc2cccc(C(=O)O)c2)C(C)(C)C)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.030090839
exploratory_ester_ultraHTE,1536,25,20h,1536,X,2,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X2,Cc1ccc(O(CC2c3ccccc3-c3ccccc32)C(=O)NC(CCC(N)=O)C(=O)O)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.047983333
exploratory_ester_ultraHTE,1536,25,20h,1536,X,3,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X3,Cc1ccc(O(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.099118256
exploratory_ester_ultraHTE,1536,25,20h,1536,X,4,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X4,Cc1ccc(OC(=O)C2Cc3ccccc3N2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,1
exploratory_ester_ultraHTE,1536,25,20h,1536,X,5,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X5,Cc1ccc(OC(=O)Cc2csc3ccc(Cl)cc23)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,2.358527523
exploratory_ester_ultraHTE,1536,25,20h,1536,X,6,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,4-me,N#[N+]C1=CC=C(C)C=C1.FB(F)F.[F-],0.15,X6,Cc1ccc(OC(=O)Cc2ccc(Br)cn2)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,7,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X7,CC(C)(C)O(C(=O)Nc1cccc(C(=O)O)c1)c1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,8,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X8,NC(=O)CCC(NC(=O)O(CC1c2ccccc2-c2ccccc21)c1ccc(Cl)cc1)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.529583273
exploratory_ester_ultraHTE,1536,25,20h,1536,X,9,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X9,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)O(Cc1ccccc1)c1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.122296932
exploratory_ester_ultraHTE,1536,25,20h,1536,X,10,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X10,O=C(Oc1ccc(Cl)cc1)C1Cc2ccccc2N1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,11,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X11,O=C(Cc1csc2ccc(Cl)cc12)Oc1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.003711341
exploratory_ester_ultraHTE,1536,25,20h,1536,X,12,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,4-Cl,ClC1=CC=C([N+]#N)C=C1.FB(F)F.[F-],0.15,X12,O=C(Cc1ccc(Br)cn1)Oc1ccc(Cl)cc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.063148495
exploratory_ester_ultraHTE,1536,25,20h,1536,X,13,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X13,CC(C)(C)O(C(=O)Nc1cccc(C(=O)O)c1)c1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0.062351693
exploratory_ester_ultraHTE,1536,25,20h,1536,X,14,fmoc-gln-oh,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NC(CCC(=O)N)C(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X14,NC(=O)CCC(NC(=O)O(CC1c2ccccc2-c2ccccc21)c1ccncc1)C(=O)O,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,15,n-cbz-l-tryptophen,C1=CC=C(C=C1)COC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X15,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)O(Cc1ccccc1)c1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,16,(S)-(-)-indoline-2-carboxlyic acid,C1C(NC2=CC=CC=C21)C(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X16,O=C(Oc1ccncc1)C1Cc2ccccc2N1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,17,2-(5-chlorobenzo[b]thiophen-3-yl) acetic acid,C1=CC2=C(C=C1Cl)C(=CS2)CC(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X17,O=C(Cc1csc2ccc(Cl)cc12)Oc1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,0
exploratory_ester_ultraHTE,1536,25,20h,1536,X,18,5-bromopyridine-2-acetic acid,C1=CC(=NC=C1Br)CC(=O)O,0.1,4-N-pyridine,FB(F)F.N#[N+]C1=CC=NC=C1.[F-],0.15,X18,O=C(Cc1ccc(Br)cn1)Oc1ccncc1,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,7.59681101
exploratory_ester_ultraHTE,1536,25,20h,1536,X,19,Boc-3-abz-oh,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=O)O,0.1,8-N-quinoline,FB(F)F.N#[N+]C1=C2N=CC=CC2=CC=C1.[F-],0.15,X19,CC(C)(C)O(C(=O)Nc1cccc(C(=O)O)c1)c1cccc2cccnc12,Tetrakis(acetonitrile)copper(I) tetrafluoroborate,[Cu+].CC#N.CC#N.CC#N.CC#N.F[B-](F)(F)F,0.1,None,None,None,None,None,None,None,None,None,lutidine,CC1=NC(C)=CC=C1,0.15,None,None,None,None,None,None,Benzonitrile,100,none,0,UPLCMS,1.02631301
